eventID,parentEventID,eventDate,country,locality,site,reef,Quadrat,decimalLongitude,decimalLatitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,geodeticDatum,photo
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q008,-64.24525,-42.640833,,,,WGS84,IMG_5454 00246.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q009,-64.24525,-42.640833,,,,WGS84,IMG_5455 00247.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q010,-64.24525,-42.640833,,,,WGS84,IMG_5464 00254.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q011,-64.24525,-42.640833,,,,WGS84,IMG_5465 00255.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q012,-64.24525,-42.640833,,,,WGS84,IMG_5484 00272.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q013,-64.24525,-42.640833,,,,WGS84,IMG_5488 00273.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q014,-64.24525,-42.640833,,,,WGS84,IMG_5491 00274.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q015,-64.24525,-42.640833,,,,WGS84,IMG_5502 00284.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q016,-64.24525,-42.640833,,,,WGS84,IMG_5510 00292.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q017,-64.24525,-42.640833,,,,WGS84,IMG_5511 00293.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q018,-64.24525,-42.640833,,,,WGS84,IMG_5513 00294.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q019,-64.24525,-42.640833,,,,WGS84,IMG_5524 00301.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP2_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,DEEP2,Q020,-64.24525,-42.640833,,,,WGS84,IMG_5525 00302.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,,,,8,15,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q001,-64.266139,-42.623778,,,,WGS84,IMG_5537 00307.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q002,-64.266139,-42.623778,,,,WGS84,IMG_5538 00308.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q003,-64.266139,-42.623778,,,,WGS84,IMG_5545 00315.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q004,-64.266139,-42.623778,,,,WGS84,IMG_5546 00316.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q005,-64.266139,-42.623778,,,,WGS84,IMG_5553 00322.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q006,-64.266139,-42.623778,,,,WGS84,IMG_5554 00323.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q007,-64.266139,-42.623778,,,,WGS84,IMG_5561 00329.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q008,-64.266139,-42.623778,,,,WGS84,IMG_5562 00330.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q009,-64.266139,-42.623778,,,,WGS84,IMG_5569 00337.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q010,-64.266139,-42.623778,,,,WGS84,IMG_5570 00338.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q011,-64.266139,-42.623778,,,,WGS84,IMG_5577 00345.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q012,-64.266139,-42.623778,,,,WGS84,IMG_5578 00346.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q013,-64.266139,-42.623778,,,,WGS84,IMG_5585 00353.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q014,-64.266139,-42.623778,,,,WGS84,IMG_5586 00354.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q015,-64.266139,-42.623778,,,,WGS84,IMG_5592 00360.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q016,-64.266139,-42.623778,,,,WGS84,IMG_5593 00361.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q017,-64.266139,-42.623778,,,,WGS84,IMG_5600 00367.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q018,-64.266139,-42.623778,,,,WGS84,IMG_5601 00368.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q019,-64.266139,-42.623778,,,,WGS84,IMG_5608 00373.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_CAVEFLOOR,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q020,-64.266139,-42.623778,,,,WGS84,IMG_5609 00374.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q001,-64.266139,-42.623778,,,,WGS84,IMG_5533 00303.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q002,-64.266139,-42.623778,,,,WGS84,IMG_5534 00304.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q003,-64.266139,-42.623778,,,,WGS84,IMG_5541 00311.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q004,-64.266139,-42.623778,,,,WGS84,IMG_5542 00312.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q005,-64.266139,-42.623778,,,,WGS84,IMG_5549 00318.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q006,-64.266139,-42.623778,,,,WGS84,IMG_5550 00319.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q007,-64.266139,-42.623778,,,,WGS84,IMG_5557 00325.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q008,-64.266139,-42.623778,,,,WGS84,IMG_5558 00326.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q009,-64.266139,-42.623778,,,,WGS84,IMG_5565 00333.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q010,-64.266139,-42.623778,,,,WGS84,IMG_5566 00334.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q011,-64.266139,-42.623778,,,,WGS84,IMG_5573 00341.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q012,-64.266139,-42.623778,,,,WGS84,IMG_5574 00342.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q013,-64.266139,-42.623778,,,,WGS84,IMG_5581 00349.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q014,-64.266139,-42.623778,,,,WGS84,IMG_5582 00350.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q015,-64.266139,-42.623778,,,,WGS84,IMG_5588 00356.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q016,-64.266139,-42.623778,,,,WGS84,IMG_5589 00357.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q017,-64.266139,-42.623778,,,,WGS84,IMG_5596 00364.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q018,-64.266139,-42.623778,,,,WGS84,IMG_5597 00365.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q019,-64.266139,-42.623778,,,,WGS84,IMG_5604 00371.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_HORIZONTAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q020,-64.266139,-42.623778,,,,WGS84,IMG_5612 00377.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q001,-64.266139,-42.623778,,,,WGS84,IMG_5536 00306.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q002,-64.266139,-42.623778,,,,WGS84,IMG_5539 00309.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q003,-64.266139,-42.623778,,,,WGS84,IMG_5543 00313.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q004,-64.266139,-42.623778,,,,WGS84,IMG_5544 00314.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q005,-64.266139,-42.623778,,,,WGS84,IMG_5547 00317.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q006,-64.266139,-42.623778,,,,WGS84,IMG_5552 00321.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q007,-64.266139,-42.623778,,,,WGS84,IMG_5555 00324.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q008,-64.266139,-42.623778,,,,WGS84,IMG_5560 00328.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q009,-64.266139,-42.623778,,,,WGS84,IMG_5563 00331.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q010,-64.266139,-42.623778,,,,WGS84,IMG_5568 00336.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q011,-64.266139,-42.623778,,,,WGS84,IMG_5571 00339.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q012,-64.266139,-42.623778,,,,WGS84,IMG_5576 00344.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q013,-64.266139,-42.623778,,,,WGS84,IMG_5579 00347.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q014,-64.266139,-42.623778,,,,WGS84,IMG_5584 00352.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q015,-64.266139,-42.623778,,,,WGS84,IMG_5591 00359.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q016,-64.266139,-42.623778,,,,WGS84,IMG_5594 00362.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q017,-64.266139,-42.623778,,,,WGS84,IMG_5602 00369.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q018,-64.266139,-42.623778,,,,WGS84,IMG_5610 00375.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q019,-64.266139,-42.623778,,,,WGS84,IMG_5615 00379.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q020,-64.266139,-42.623778,,,,WGS84,IMG_5618 00380.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q001,-64.266139,-42.623778,,,,WGS84,IMG_5535 00305.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q002,-64.266139,-42.623778,,,,WGS84,IMG_5540 00310.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q003,-64.266139,-42.623778,,,,WGS84,IMG_5551 00320.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q004,-64.266139,-42.623778,,,,WGS84,IMG_5559 00327.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q005,-64.266139,-42.623778,,,,WGS84,IMG_5564 00332.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q006,-64.266139,-42.623778,,,,WGS84,IMG_5567 00335.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q007,-64.266139,-42.623778,,,,WGS84,IMG_5572 00340.JPG
