occurrenceID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,28,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,32,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018_016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q018,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,32,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,59,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,35,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,49,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,41,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_CAVEFLOOR_Q020,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,19,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,25,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,32,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001_014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q001,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,34,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,12,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,27,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002_013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q002,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,3,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,19,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,6,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,61,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q003,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,13,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,68,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q004,surface area,http://vocab.nerc.ac.uk/collection/P01/current/AREABEDS/,16,m2,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q005_001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MEDIUM3_HORIZONTAL_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
