"","Name","Date","region","site","reef.name","reef.area","understory","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CD","Taxa","value","abundance"
"3277","IMG_5427 00226.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3278","IMG_5430 00227.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",7,NA
"3279","IMG_5431 00228.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3280","IMG_5432 00229.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3281","IMG_5433 00230.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",57,NA
"3282","IMG_5434 00231.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",48,NA
"3283","IMG_5437 00232.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",10,NA
"3284","IMG_5438 00233.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",12,NA
"3285","IMG_5440 00234.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3286","IMG_5441 00235.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",67,NA
"3287","IMG_5442 00236.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",60,NA
"3288","IMG_5443 00237.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3289","IMG_5445 00238.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",11,NA
"3290","IMG_5446 00239.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",8,NA
"3291","IMG_5447 00240.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",13,NA
"3292","IMG_5449 00242.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3293","IMG_5450 00243.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3294","IMG_5452 00244.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",7,NA
"3295","IMG_5453 00245.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",7,NA
"3296","IMG_5454 00246.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3297","IMG_5455 00247.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3298","IMG_5456 00248.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3299","IMG_5457 00249.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3300","IMG_5458 00250.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",70,NA
"3301","IMG_5459 00251.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",66,NA
"3302","IMG_5462 00252.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3303","IMG_5463 00253.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",64,NA
"3304","IMG_5464 00254.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",5,NA
"3305","IMG_5465 00255.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3306","IMG_5466 00256.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",7,NA
"3307","IMG_5467 00257.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3308","IMG_5468 00258.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",9,NA
"3309","IMG_5469 00259.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",22,NA
"3310","IMG_5470 00260.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",14,NA
"3311","IMG_5471 00261.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",11,NA
"3312","IMG_5472 00262.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3313","IMG_5474 00263.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3314","IMG_5476 00264.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3315","IMG_5477 00265.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3316","IMG_5478 00266.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3317","IMG_5479 00267.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3318","IMG_5480 00268.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",59,NA
"3319","IMG_5481 00269.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",48,NA
"3320","IMG_5482 00270.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",56,NA
"3321","IMG_5483 00271.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",67,NA
"3322","IMG_5484 00272.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3323","IMG_5488 00273.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",5,NA
"3324","IMG_5491 00274.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",5,NA
"3325","IMG_5492 00275.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3326","IMG_5493 00276.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3327","IMG_5494 00277.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3328","IMG_5495 00278.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3329","IMG_5496 00279.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3330","IMG_5497 00280.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",91,NA
"3331","IMG_5498 00281.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",85,NA
"3332","IMG_5499 00282.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",78,NA
"3333","IMG_5500 00283.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",73,NA
"3334","IMG_5502 00284.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3335","IMG_5503 00285.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",13,NA
"3336","IMG_5504 00286.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3337","IMG_5505 00287.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",17,NA
"3338","IMG_5506 00288.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",14,NA
"3339","IMG_5507 00289.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",10,NA
"3340","IMG_5508 00290.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",9,NA
"3341","IMG_5509 00291.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","horizontal","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",24,NA
"3342","IMG_5510 00292.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",8,NA
"3343","IMG_5511 00293.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3344","IMG_5513 00294.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3345","IMG_5519 00296.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3346","IMG_5520 00297.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","overhang","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3347","IMG_5521 00298.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",63,NA
"3348","IMG_5522 00299.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",72,NA
"3349","IMG_5523 00300.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","cavefloor","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",68,NA
"3350","IMG_5524 00301.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",12,NA
"3351","IMG_5525 00302.jpg","22/03/2019","GolfoNuevo","Pardelas","Deep_East","vertical","no",45,-42.640833,-64.24525,"deep","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",16,NA
"3352","IMG_5533 00303.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",18,NA
"3353","IMG_5534 00304.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",9,NA
"3354","IMG_5535 00305.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","vertical","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3355","IMG_5536 00306.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3356","IMG_5537 00307.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",77,NA
"3357","IMG_5538 00308.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",46,NA
"3358","IMG_5539 00309.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3359","IMG_5540 00310.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","vertical","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3360","IMG_5541 00311.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",7,NA
"3361","IMG_5542 00312.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",4,NA
"3362","IMG_5543 00313.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",6,NA
"3363","IMG_5544 00314.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",1,NA
"3364","IMG_5545 00315.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",71,NA
"3365","IMG_5546 00316.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",70,NA
"3366","IMG_5547 00317.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",2,NA
"3367","IMG_5549 00318.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",17,NA
"3368","IMG_5550 00319.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","horizontal","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",12,NA
"3369","IMG_5551 00320.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","vertical","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3370","IMG_5552 00321.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","overhang","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",3,NA
"3371","IMG_5553 00322.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",60,NA
"3372","IMG_5554 00323.jpg","22/03/2019","GolfoNuevo","Pardelas","Middle_West","cavefloor","no",45,-42.623778,-64.266139,"medium","canon100d","Gonzalo","good","Light","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Bare.Substrate",55,NA
